Sample_Name_unif	Sample_Name	species	total_reads	mapped_reads	mapping_efficiency	informative_reads	CpG_meth	avg_meth	CpG_measurements	coveredCpGs	conversionRate	k1_unmeth	k3_meth	totalMeasurements_k1	totalMeasurements_k3	total_reads_untrimmed	[CT]GG	CGG	TGG	[CT]GA	CGA	TGA	others	all_bases_Mio	As	Ts	Cs	Gs	Ns	perc_As	perc_Ts	perc_Cs	perc_Gs	perc_Ns	fragments_ref	fragments_uncovered	fragments_uncovered_perc	max_cont_sp	max_cont	cont	cont_rat	blast_count1	blast_species1	blast_count2	blast_species2	PDR_summ	N_sites	informative_reads_cphpg	CpG_meth_cphpg	avg_meth_cphpg	CpG_measurements_cphpg	coveredCpGs_cphpg	informative_reads_cphph	CpG_meth_cphph	avg_meth_cphph	CpG_measurements_cphph	coveredCpGs_cphph	mean_overlap	min_overlap	max_overlap	conversion_type	res_mapRate_nonMotifReads	min_overlap_perc	max_overlap_perc	PDR_mean	V1	Fortlaufende Nr	Patho-Nr	English	Tierart	scientific_name	sex	age	Entnahme	Tissue	Well_y	Well_x	DNA (ng/µl)	Volume (µl)	DNA prep date	comment	Box	RRBS-status	Experiment ID	pre-BC_CT	Enrichment cycles	Pool	Adapter	FlowCell	lane	renamed	Experiment_new lib prep	pre-BC CT_uc	Adapter_uc	unconverted	renamed_uc	Experiment_unconverted	enrichtment_uc	Flowcell_uc	lane_uc	abbreviation_sp	replicate
WG_2_H	WG_2_H	WG	14655071	6391555	43.61	5934837	56.9450665851	49.8292283424	16550463	1267434	93.8392567145	0.007963	0.984619	3014	1550555	16797115	7852207	29.09	17.66	227633	0.33	1.02	51.9	856.652865	237616584	361658798	39456255	217854913	66315	27.74	42.22	4.61	25.43	0.01	924696	533589	57.7	|NZ_ACEP01000098.1|	89073	2108721	0.125788016464961	176	Ovis canadensis canadensis	38	Bos taurus	110858	601802	4837013	1.45714141984	5.25596118142	13005937	1123226	5311331	1.27361855615	6.61859744173	35525155	2546431	491242.333333333	29459	977199	converted	-3.1749094475276	2.3243024883347	77.100582752238	0.184210089032605	1241	2032	LS/132/13	Wild goat	Tauernscheckenziege	Capra aegagrus	f	adult	04.03.2013	Heart	E	2	21,6	100	15.09.2016	NA	13	prepped	AK29	11.21	11	6	TruSeq LT Index 7	278	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WG	2
WG_2_L	WG_2_L	WG	20352619	6189460	30.41	5478032	58.1382963891	52.9502666091	14761310	1303757	96.0909083343	0.019597	0.98461	1786	876678	21712819	6948592	22.39	9.62	278252	0.14	1.14	66.72	1107.353769	329955584	486430653	30288470	260589520	89542	29.8	43.93	2.74	23.53	0.01	924696	515870	55.79	|NZ_ACEP01000098.1|	182288	1349808	0.0621951227940917	204	Ovis canadensis canadensis	68	Bos taurus	107162	606524	4618765	1.41329661523	3.45855756976	12829279	1164393	4999626	1.21227029525	4.17104740574	34086714	2670533	501085.666666667	25719	977199	converted	-2.02939646200539	1.97268355989651	74.9525410026562	0.176682208783164	1242	2032	LS/132/13	Wild goat	Tauernscheckenziege	Capra aegagrus	f	adult	04.03.2013	Liver	E	3	58,0	100	15.09.2016	NA	13	prepped	AK29	10.47	11	6	TruSeq LT Index 8	278	3	NA	NA	NA	NA	WG_2_L_uc	NA	AK_uc_25	9	378	2	WG	2
WG_2_L	WG_2_L_uc	WG	9161935	2546864	27.8	2417091	97.2399290118	83.0032333469	7501515	1214320	8.04677443185	0.997319	0.990205	2238	3267	9451488	4690605	49.02	0.61	88086	0.22	0.71	49.44	482.025888	115111724	118096773	122551924	126240360	25107	23.88	24.5	25.42	26.19	0.01	924696	590696	63.88	|NZ_ACEP01000098.1|	94951	287143	0.0303878950893065	129	Ovis canadensis canadensis	37	Bos taurus	36408	658126	2417659	99.1835004502	94.4708017325	7715766	1383054	2483685	98.6490594188	91.2642580389	19868879	3163391	NA	NA	NA	unconverted	-16.0937503398058	NA	NA	0.0553207136627333	1242	2032	LS/132/13	Wild goat	Tauernscheckenziege	Capra aegagrus	f	adult	04.03.2013	Liver	E	3	58,0	100	15.09.2016	NA	13	prepped	AK29	10.47	11	6	TruSeq LT Index 8	278	3	NA	NA	NA	NA	WG_2_L_uc	NA	AK_uc_25	9	378	2	WG	2
WHE_1_H	WHE_1_H	WHE	17420226	11498448	66.01	11293988	32.2791662578	41.2268242864	39950334	2702302	99.1919369426	0.008601	0.983976	63714	91425	18350538	11864906	35.11	29.55	109372	0.27	0.32	34.75	935.877438	231568400	398260508	31674552	274177634	196344	24.74	42.55	3.38	29.3	0.02	1133865	447927	39.5	|NZ_LMIE01000020.1|	34642	926047	0.050475271969419	10	Ficedula albicollis	7	Apteryx australis mantelli	185475	1703841	10590488	0.892952929693	0.9076421387	35568093	2731661	10741349	0.76906390067	0.763241353156	72665874	5846026	1871286	1609335	2329926	converted	0.53740115370178	59.5542245093257	86.2200449838693	0.108856988416173	1624	442	Z/419/10	White-eye	Brillenvogel	Zosteropidae	m	adult	28.07.2010	Heart	E	1	49,3	100	16.11.2016	NA	17	prepped	AK34	9.67	9	5	TruSeq LT Index 22	292	3	NA	NA	NA	NA	WHE_1_H_uc	NA	AK_uc_16	5	358	7	WHE	1
WHE_1_H	WHE_1_H_uc	WHE	25879671	17738800	68.54	17593245	96.1928073907	86.050149495	62589703	2658412	6.39281143435	0.997714	0.995754	112874	471	26256485	18942605	72.08	0.07	100534	0.28	0.1	27.47	1339.080735	292102876	286629864	370838830	389276075	233090	21.81	21.4	27.69	29.07	0.02	1133865	491400	43.34	|NZ_LMIE01000020.1|	41276	374922	0.0142799021086167	7	Pseudopodoces humilis	6	Ficedula albicollis	159327	1785336	17218671	99.032510573	95.4401287152	63919699	2898965	17427394	98.1465990821	92.8825231929	141812545	6256555	NA	NA	NA	unconverted	-2.82135605693432	NA	NA	0.0892420250305825	1624	442	Z/419/10	White-eye	Brillenvogel	Zosteropidae	m	adult	28.07.2010	Heart	E	1	49,3	100	16.11.2016	NA	17	prepped	AK34	9.67	9	5	TruSeq LT Index 22	292	3	NA	NA	NA	NA	WHE_1_H_uc	NA	AK_uc_16	5	358	7	WHE	1
WHE_1_L	WHE_1_L	WHE	20960124	10596004	50.55	10310140	34.614267202	46.8558376842	33670415	2590848	99.1467637999	0.009608	0.98395	45901	56386	22097364	10772330	30.13	18.62	290840	0.79	0.53	49.93	1126.965564	304230086	495513715	35280020	291836756	104987	27	43.97	3.13	25.9	0.01	1133865	453696	40.01	|NZ_CBRG010000178.1|	42099	1134979	0.051367842330121	9	Corvus cornix cornix	8	Ficedula albicollis	225813	1588848	9608089	0.951538083608	0.932689521598	31164390	2604548	9824871	0.815845448757	0.8172838917	67556452	5631462	1811556	1529745	2329926	converted	0.339411254969536	59.0441816733363	89.9290888543056	0.142123727379837	1625	442	Z/419/10	White-eye	Brillenvogel	Zosteropidae	m	adult	28.07.2010	Liver	E	2	103,6	100	16.11.2016	NA	17	prepped	AK34	9.79	10	6	TruSeq LT Index 3	292	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHE	1
WHE_2_H	WHE_2_H	WHE	20244955	8679420	42.87	8246112	35.2622696605	39.9156412692	26380909	2214417	98.6403739139	0.009507	0.984524	29346	196623	21908286	8902779	22.58	18.06	198122	0.28	0.62	58.46	1117.322586	320250236	482830999	35462799	278460991	317561	28.66	43.21	3.17	24.92	0.03	1133865	542020	47.8	|NZ_CBRG010000178.1|	67372	1651132	0.0754076115500428	6	Ficedula albicollis	4	Corvus brachyrhynchos	216336	1387388	7024021	1.18821764916	1.33016266211	22063467	1872641	7410532	1.04558854299	1.38546035738	46475599	3900829	1689025	1574997	1817481	converted	0.940452018978107	71.1246797689866	82.0749208482413	0.155930424654098	1693	1553	AC/375/12	White-eye	Brillenvogel	Zosteropidae	m	adult	11.07.2012	Heart	B	10	19,5	100	24.11.2016	NA	18	prepped	AK35	9.55	10	2	TruSeq LT Index 27	295	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHE	2
WHE_2_L	WHE_2_L	WHE	20374992	12448921	61.1	11983027	36.2951915877	43.9399971328	37660667	2153981	99.0312296206	0.009408	0.984029	45280	68813	21808666	12207925	38.46	17.52	281724	0.74	0.55	42.73	1112.241966	303346681	479209465	37803508	291614308	268004	27.27	43.09	3.4	26.22	0.02	1133865	543648	47.95	|NZ_CBRG010000178.1|	58013	1432000	0.0656654820589247	7	Apteryx australis mantelli	5	Corvus cornix cornix	225013	1304378	10604091	1.26489466162	1.08103619372	34777744	1830606	11039900	1.09265529432	0.920919532561	77521431	3859552	1652187	1529745	1817481	converted	2.70821897194448	71.0194286764832	84.3777637778606	0.172505976028421	1694	1553	AC/375/12	White-eye	Brillenvogel	Zosteropidae	m	adult	11.07.2012	Liver	B	11	109,5	100	24.11.2016	NA	18	prepped	AK35	9.91	10	3	TruSeq LT Index 1	297	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHE	2
WHH_1_F	WHH_1_F	WHH	14787901	10356582	70.03	10030118	71.6501916662	68.8078911766	37159376	4419268	98.7070279218	0.012318	0.983892	7956	64627	15215191	10452901	52.1	16.6	109728	0.13	0.59	30.58	775.974741	197994814	317321395	36115929	224366518	176085	25.52	40.89	4.65	28.91	0.02	2018514	1033807	51.22	|NC_010162.1|	13807	425242	0.0279522502822885	7	Danio rerio	5	Cyprinus carpio	919487	3026933	8202485	1.43286425731	1.28652702033	22183133	2764418	9151672	1.56048462043	1.29801962286	54215128	6499360	3310231.86666667	2645639	3667460	converted	0.431335136523794	59.8660004326508	82.9879518508495	0.303768534024374	1910	E25549	S23344	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Fin	D	11	36,2	22	NA	NA	NWU2	prepped	AK37	8.96	10	1	TruSeq LT Index 11	304	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	1
WHH_1_G	WHH_1_G	WHH	12503957	11401646	91.18	11240997	73.5301209229	70.2953932491	42780260	4255559	98.9180341701	0.007816	0.983091	22135	44001	12711385	11745621	73.18	19.22	65264	0.24	0.27	7.08	648.280635	159710391	250478289	35702579	202243607	145769	24.64	38.64	5.51	31.2	0.02	2018514	1096485	54.32	|NZ_LMIE01000020.1|	10556	206149	0.0162192803844496	8	Cyprinus carpio	6	Danio rerio	809154	2959323	9468362	1.32832446226	1.13348998022	26106274	2718871	10443874	1.38518070235	1.06259075969	63338966	6366622	3335257.53333333	2687605	3720656	converted	-1.23036579926459	63.1551577595329	87.430487980545	0.273425374654946	1907	E25548	S23344	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Gills	D	8	66,2	22	NA	NA	NWU2	prepped	AK37	9.02	10	1	TruSeq LT Index 8	304	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	1
WHH_1_H	WHH_1_H	WHH	26227266	24542857	93.58	24311180	75.7452149672	71.1150187669	91929511	4081889	98.8850021461	0.01061	0.98545	50803	106669	26702637	25266609	75.47	19.15	125061	0.25	0.22	4.91	1361.834487	334420663	525972033	77146028	424162340	133423	24.56	38.62	5.66	31.15	0.01	2018514	1128465	55.91	|NZ_LMIE01000020.1|	22814	469186	0.0175748428021623	6	Cyprinus carpio	3	Danio rerio	757543	2814195	20661638	1.45610006254	1.16412560821	56369948	2581492	22675488	1.57472957789	1.09798326122	138392638	6068164	3217368.86666667	2654405	3585489	converted	-1.06773123959169	65.0288383638066	87.8389637738802	0.269186392556308	1903	E25551	S23344	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Heart	D	4	46,5	22	NA	NA	NWU2	prepped	AK37	9.68	12	5	TruSeq LT Index 4	304	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	1
WHH_1_K	WHH_1_K	WHH	26311209	23384926	88.88	23034449	77.4419788597	72.8419046008	87802884	4745363	98.7981534581	0.009597	0.984474	54393	157539	26866018	24006689	73.14	16.21	150832	0.24	0.32	10.08	1370.166918	333152470	535762549	78288579	422845646	117674	24.31	39.1	5.71	30.86	0.01	2018514	969504	48.03	|NZ_LMIE01000020.1|	25159	543269	0.0202300443317584	9	Cyprinus carpio	6	Danio rerio	743784	3264259	19596227	1.55263312282	1.25792814569	53833679	2978925	21514795	1.63493919654	1.18291646812	132083460	7115627	3585738.46666667	2892639	4049915	converted	-0.735391052434014	60.9571701890877	85.3446827987659	0.227856919441748	1904	E25555	S23344	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Kidney	D	5	23,9	22	NA	NA	NWU2	prepped	AK37	11.23	11	3	TruSeq LT Index 5	304	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	1
WHH_1_L	WHH_1_L	WHH	27727319	26076175	94.05	25808233	78.5187392767	73.2831371473	96999667	4857085	98.8561299295	0.009791	0.986055	69655	157477	28185292	26836914	79.05	16.17	159887	0.33	0.23	4.22	1437.449892	354028143	547939592	83982654	451387167	112336	24.63	38.12	5.84	31.4	0.01	2018514	953205	47.22	|NZ_LMIE01000020.1|	20408	436790	0.0155087367351196	5	Oryzias latipes	4	Cyprinus carpio	722374	3344293	21796085	1.46257555605	1.17107016856	59580119	3038545	24024827	1.56765496184	1.13710493356	146168832	7240743	3652289.33333333	2936181	4124254	converted	-1.22329473145273	60.4515053782258	84.9121232179383	0.216002007001181	1905	E25553	S23344	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Liver	D	6	49,4	22	NA	NA	NWU2	prepped	AK37	10.16	10	2	TruSeq LT Index 6	304	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	1
WHH_1_M	WHH_1_M	WHH	21754131	20272646	93.19	20063902	70.6720333457	67.04222	74142776	4526461	98.8781124929	0.010402	0.984747	29514	111061	22115852	20862915	71.05	23.28	108120	0.23	0.26	5.18	1127.908452	281441272	437210602	59620138	349540519	95921	24.95	38.76	5.29	30.99	0.01	2018514	1026303	50.84	|NZ_LMIE01000020.1|	17727	350652	0.0158631193197441	10	Cyprinus carpio	7	Danio rerio	850530	3104089	16714893	1.3755428018	1.14989729968	45164903	2858755	18603622	1.49348632513	1.1143098834	112464676	6776350	3481390.66666667	2817183	3936816	converted	-1.15258405333407	62.2380928500212	86.9733772145612	0.274003097205009	1906	E25550	S23344	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Muscle	D	7	28,7	22	NA	NA	NWU2	prepped	AK37	9.32	11	3	TruSeq LT Index 7	304	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	1
WHH_1_S	WHH_1_S	WHH	16173031	13236843	81.85	12957563	78.0102411095	73.9903027605	50478077	4375479	98.670600574	0.008095	0.984098	44102	77726	16554188	13618946	68.03	14.24	109739	0.16	0.5	17.07	844.263588	205738123	328827445	47727167	261897780	73073	24.37	38.95	5.65	31.02	0.01	2018514	1058129	52.42	|NZ_LMIE01000020.1|	13182	378532	0.0228697855557341	8	Danio rerio	5	Cyprinus carpio	806851	3044367	10709899	1.60720835704	1.37642623995	29671550	2702187	11782268	1.69286071447	1.31391469739	70046252	6324445	3298802	2674816	3660421	converted	-0.76367532368148	61.1319583524455	83.6576064014934	0.265030792936594	1908	E25552	S23344	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Spleen	D	9	80,6	22	NA	NA	NWU2	prepped	AK37	11	11	3	TruSeq LT Index 9	304	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	1
WHH_1_SB	WHH_1_SB	WHH	25384106	22160025	87.3	21841409	71.1279961379	66.3598975632	80329363	4875228	98.8399291359	0.009238	0.984717	27061	137210	25858463	22706647	64.19	23.63	122337	0.15	0.32	11.72	1318.781613	333205683	516598239	65525476	403348604	103611	25.27	39.17	4.97	30.58	0.01	2018514	937706	46.46	|NZ_LMIE01000020.1|	18489	472054	0.0182569154176904	7	Cyprinus carpio	5	Danio rerio	884666	3330615	18046891	1.41921775117	1.16644984825	48654385	3033256	20152192	1.58810360906	1.16138048275	121024765	7231853	3632016.06666667	2895406	4124254	converted	-0.692964645562819	59.3901659573665	84.5961255555638	0.265616410182504	1909	E25554	S23344	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Swimbladder	D	10	34,7	22	NA	NA	NWU2	prepped	AK37	9.35	10	2	TruSeq LT Index 10	304	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	1
WHH_2_F	WHH_2_F	WHH	16117273	10771186	66.83	10405852	71.3909192351	68.200347846	38348583	4378438	98.5945127085	0.013775	0.985859	7187	61664	16608963	10896626	48.85	16.76	148708	0.1	0.8	33.5	847.057113	213304616	348180008	38056924	247448227	67338	25.18	41.1	4.49	29.21	0.01	2018514	1035145	51.28	|NC_010162.1|	22426	490273	0.0295210842005993	9	Cyprinus carpio	5	Danio rerio	903943	2979911	8560432	1.45183643249	1.32455321931	23513438	2821483	9428474	1.62081275678	1.44210969304	56000109	6664932	3238674.93333333	2783136	3630687	converted	0.233345237791559	63.5645862748313	82.9219689761509	0.303345636832778	1918	E25558	S23345	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Fin	E	7	37,2	22	NA	NA	NWU2	prepped	AK37	9.33	10	2	TruSeq LT Index 20	304	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	2
WHH_2_G	WHH_2_G	WHH	17161661	14865939	86.62	14573293	72.8978046353	69.7609916296	54895818	4329371	98.8814998246	0.009714	0.985326	28721	63787	17469199	15256439	67.72	19.61	92742	0.2	0.33	12.14	890.929149	221287724	349233937	47159621	273173189	74678	24.84	39.2	5.29	30.66	0.01	2018514	1069924	53.01	|NZ_LMIE01000020.1|	12229	300849	0.017228226049737	9	Cyprinus carpio	8	Danio rerio	828876	2994506	12427651	1.35400169725	1.16253506978	34506916	2868415	13653415	1.43468424703	1.10361349231	83405740	6782061	3337667.8	2933433	3764369	converted	-0.876812408671315	67.756563251336	86.9495591853874	0.276798911072477	1914	E25557	S23345	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Gills	E	3	88,3	22	NA	NA	NWU2	prepped	AK37	10.2	11	3	TruSeq LT Index 15	304	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	2
WHH_2_H	WHH_2_H	WHH	15748705	14715499	93.44	14597510	74.7202731091	69.9211751889	54381862	4331952	98.9578538994	0.010564	0.983835	30764	51654	15995617	15114742	74.1	20.39	91496	0.31	0.27	4.93	815.776467	202768532	315864134	44441082	252638702	64017	24.86	38.72	5.45	30.97	0.01	2018514	1075471	53.28	|NZ_LMIE01000020.1|	10910	245409	0.015343699391564	12	Danio rerio	10	Oryzias latipes	759957	2981037	12513967	1.28586216892	1.0713040887	34336376	2891003	13711305	1.36306118867	1.03241523775	84699641	6861594	3381820.33333333	2960126	3867067	converted	-1.15258405333407	68.3323822609299	89.2684637318234	0.25493041515419	1911	E25562	S23345	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Heart	D	12	71,2	22	NA	NA	NWU2	prepped	AK37	9.43	10	2	TruSeq LT Index 12	304	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	2
WHH_2_K	WHH_2_K	WHH	27009996	25105086	92.95	24810430	78.4177916702	73.7237530026	92360374	4953719	98.9162245484	0.010187	0.984399	33179	153002	27438539	25807977	78.11	15.95	156612	0.33	0.25	5.37	1399.365489	337711509	546761268	80233370	434551298	108044	24.13	39.07	5.73	31.05	0.01	2018514	930715	46.11	|NZ_LMIE01000020.1|	20578	421016	0.0153481720821235	7	Danio rerio	4	Emiliania huxleyi CCMP1516	695429	3411291	21429716	1.3619956396	1.13227570279	59372907	3271344	23438117	1.42457334059	1.0681936088	146441524	7862298	3691430.8	3187772	4138483	converted	-1.18793939239339	64.3510865271123	83.5429502561611	0.203860942968513	1912	E25564	S23345	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Kidney	E	1	33,1	22	NA	NA	NWU2	prepped	AK37	10.04	10	2	TruSeq LT Index 13	304	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	2
WHH_2_M	WHH_2_M	WHH	20374806	18127379	88.97	17819038	71.2806513105	67.7898364764	64547319	4638663	98.8327389921	0.007859	0.983889	29138	114330	20714583	18711783	67.99	22.34	129866	0.19	0.43	9.04	1056.443733	268381500	413278833	53027664	321668600	87136	25.4	39.12	5.02	30.45	0.01	2018514	994783	49.28	|NZ_LMIE01000020.1|	13862	331212	0.0159959215741426	6	Danio rerio	5	Cyprinus carpio	885944	3159681	14841738	1.39624634731	1.20394707386	40180753	3005654	16601868	1.50712823994	1.15766453703	101061401	7161980	3486450.13333333	3040631	3955513	converted	-1.40714249456124	65.5497284454594	85.2726960333182	0.280390330542862	1913	E25559	S23345	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Muscle	E	2	31,8	22	NA	NA	NWU2	prepped	AK37	10.22	10	4	TruSeq LT Index 14	304	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	2
WHH_2_S	WHH_2_S	WHH	22508126	20288804	90.14	19993448	77.5320458111	73.6243306656	74404508	3670979	98.7676521084	0.013	0.983641	23770	97563	23005215	21149097	76.07	15.86	336811	1.05	0.41	6.6	1173.265965	295465961	449849125	70693268	357143107	114504	25.18	38.34	6.03	30.44	0.01	2018514	1210466	59.97	|NZ_LMIE01000020.1|	17573	490700	0.0213358688827157	7	Cyprinus carpio	5	Danio rerio	721241	2513537	17053530	1.5657618784	1.28330062936	46165644	2386920	18742405	1.61288362438	1.21688529992	114204190	5645226	2886406.2	2645639	3187772	converted	-2.30516810666815	72.069031176697	86.8371080303102	0.286942662869096	1916	E25561	S23345	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Spleen	E	5	108,6	22	NA	NA	NWU2	prepped	AK37	11.85	12	5	TruSeq LT Index 18	304	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	2
WHH_2_SB	WHH_2_SB	WHH	20245496	19059129	94.14	18806717	70.615214518	65.938894044	68823373	4595382	98.9694956115	0.008262	0.985803	23480	76846	20547391	19598931	68.51	26.87	67053	0.14	0.19	4.29	1047.916941	261647579	408360650	53010367	324817791	80554	24.97	38.97	5.06	31	0.01	2018514	1014294	50.25	|NZ_LMIE01000020.1|	13626	299635	0.014584227705433	11	Cyprinus carpio	5	Danio rerio	836352	3165459	16048447	1.26477351565	1.06263031707	43764891	3067424	17734990	1.36569632868	1.02010930469	108931464	7319810	3529478.06666667	3070991	4069720	converted	-1.11015764646287	66.8277631761625	88.561081537944	0.264211919977482	1917	E25563	S23345	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Swimbladder	E	6	31,3	22	NA	NA	NWU2	prepped	AK37	9.37	10	2	TruSeq LT Index 19	304	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHH	2
WHH_2_SK	WHH_2_SK	WHH	16559347	12735860	76.91	12495565	72.9632600521	68.8584003159	45669205	4938838	98.947444619	0.011816	0.985637	11764	42888	16926283	13339021	60.23	18.57	130619	0.25	0.52	20.42	863.240433	215194325	352551790	41815197	253486121	193000	24.93	40.84	4.84	29.36	0.02	2018514	921816	45.67	|NC_010162.1|	13502	362401	0.0214162673239189	7	Cyprinus carpio	3	Oryzias latipes	836644	3364133	10557061	1.30746488662	1.06643393372	28987731	3239701	11666614	1.37072533799	1.04959550116	72277463	7760861	3611465.46666667	3116130	4138483	converted	-1.88797510576808	63.0943958882636	83.7946699203335	0.248695280477912	1915	E25565	S23345	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Skin	E	4	8,3	22	NA	NA	NWU2	prepped	AK37	8.75	10	1	TruSeq LT Index 16	304	3	NA	NA	NA	NA	WHH_2_SK_uc	NA	AK_uc_14	5	329	3	WHH	2
WHH_2_SK	WHH_2_SK_uc	WHH	15420191	12297713	79.75	12235204	94.9280512763	87.9442849599	48266967	4430976	6.07911275503	0.995428	0.98005	16842	401	15739274	13562920	86.01	0.16	111815	0.48	0.23	13.12	802.702974	169454342	171848521	221063399	240139995	196717	21.11	21.41	27.54	29.92	0.02	2018514	1085553	53.78	|NZ_LMIE01000020.1|	21040	316728	0.0201260898947302	9	Oryzias latipes	7	Danio rerio	553427	3180861	11509247	98.0619965926	95.5071083734	35673351	3497049	12074079	97.0032888916	93.3313470484	91651838	8468522	NA	NA	NA	unconverted	-5.04167134986008	NA	NA	0.173986540122313	1915	E25565	S23345	White hake	NA	Urophycis tenuis	NA	NA	09.05.2016	Skin	E	4	8,3	22	NA	NA	NWU2	prepped	AK37	8.75	10	1	TruSeq LT Index 16	304	3	NA	NA	NA	NA	WHH_2_SK_uc	NA	AK_uc_14	5	329	3	WHH	2
WHS_1_H	WHS_1_H	WHS	16380719	14893574	90.92	14628985	49.6653479872	55.2379627818	53631328	3014010	98.8071423518	0.007563	0.984865	89648	100760	17023639	15908769	61.67	31.78	83654	0.25	0.24	6.06	868.205589	176592481	351203709	47707970	292621987	79442	20.34	40.45	5.5	33.7	0.01	1081301	359127	33.21	|NZ_CBRG010000178.1|	24696	627665	0.0369025721298257	20	Gallus gallus	16	Anas platyrhynchos	367506	1993113	11172309	1.41062546071	1.35203718693	33506179	2085207	12112439	1.19040108848	1.12740375025	70329374	4321639	1192410	293481	2581158	converted	-2.13546247918337	9.73722714921317	85.638667423134	0.184387939870946	1582	4210	AC/1029/15	whooper swan	Schwan	Cygnus cygnus	f	adult	01.12.2015	Heart	A	7	50,3	100	16.11.2016	NA	17	prepped	AK34	9.29	10	4	TruSeq LT Index 27	292	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHS	1
WHS_1_L	WHS_1_L	WHS	10459928	8880672	84.9	8766423	52.2741363579	56.2043132387	31167809	2744225	98.8781585251	0.007269	0.98417	70158	54265	11734696	9437012	54.54	25.88	204173	1.04	0.7	17.84	598.469496	135007469	234624202	38848178	189875958	113689	22.56	39.2	6.49	31.73	0.02	1081301	420944	38.93	|NZ_CBRG010000178.1|	52632	1253889	0.107037767189149	30	Anas platyrhynchos	13	Anser cygnoides domesticus	426754	1785272	6693871	1.33247049287	1.27406070776	19425291	1844175	7301640	1.12458207225	1.06185321045	41293184	3761309	1159410.33333333	267255	2581158	converted	1.93747258045115	9.7388151481748	94.0578123149523	0.239041445785292	1583	4210	AC/1029/15	whooper swan	Schwan	Cygnus cygnus	f	adult	01.12.2015	Liver	A	8	94,2	100	16.11.2016	NA	17	prepped	AK34	9.1	9	3	TruSeq LT Index 3	288	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHS	1
WHS_2_H	WHS_2_H	WHS	9040033	5894205	65.2	5782090	41.7590186444	44.0221170234	21873287	971583	97.2150908082	0	0.984072	589	887787	9778967	7040212	42.55	29.44	85188	0.18	0.69	27.14	498.727317	121580228	202498603	26036320	148558772	53394	24.38	40.6	5.22	29.79	0.01	1081301	865954	80.08	|NZ_CBRG010000178.1|	23212	605693	0.0627896357029084	28	Anas platyrhynchos	11	Anser cygnoides domesticus	244482	662979	5249232	0.880563399435	2.50389363391	16644477	802274	5413660	0.789043587178	2.96608790985	36394100	1622158	517325.666666667	219568	702591	converted	-5.41643794388895	22.5989956596606	72.3140483108494	0.368762811491767	1424	1265	Z/1081/11	whooper swan	Singschwan	Cygnus cygnus	m	adult	09.11.2011	Heart	D	5	47,6	100	10.10.2016	NA	15	prepped	AK31	11.63	14	6	TruSeq LT Index 9	272	7	NA	NA	NA	NA	WHS_2_H_uc	NA	AK_uc_35	8	425	3	WHS	2
